day,product_title,variant_title,total_sales,net_quantity
2016-05-12,Karamel Croissant,,150.000,5
2016-05-12,Kanelsnegl,,375.000,15
2016-05-13,Hindærsnitte,,75.000,3
2016-05-13,Landbrød,,230.000,6
2016-05-13,Brownie,,90.000,3
2016-05-13,Kanelsnegl,,225.000,9
2016-05-13,Karamel Croissant,,90.000,3
2016-05-14,Hindærsnitte,,262.500,12
2016-05-14,Karamel Croissant,,180.000,6
2016-05-14,Other brød,,90.000,2
2016-05-14,Kanelsnegl,,450.000,18
2016-05-14,Brownie,,465.000,17
2016-05-14,Landbrød,,280.000,7
2016-05-15,Landbrød,,300.000,8
2016-05-15,Karamel Croissant,,75.000,3
2016-05-15,Hindærsnitte,,200.000,10
2016-05-15,Kanelsnegl,,400.000,16
2016-05-16,Hindærsnitte,,250.000,10
2016-05-16,Landbrød,,160.000,4
2016-05-16,Kanelsnegl,,550.000,22
2016-05-16,Other brød,,90.000,2
2016-05-16,Brownie,,150.000,5
2016-05-17,Karamel Croissant,,120.000,4
2016-05-17,Brownie,,150.000,5
2016-05-17,Kanelsnegl,,175.000,7
2016-05-17,Landbrød,,280.000,7
2016-05-17,Hindærsnitte,,150.000,6
2016-05-18,Karamel Croissant,,120.000,4
2016-05-18,Brownie,,180.000,6
2016-05-18,Landbrød,,80.000,2
2016-05-18,Hindærsnitte,,200.000,8
2016-05-18,Kanelsnegl,,425.000,17
2016-05-19,Brownie,,150.000,5
2016-05-19,Kanelsnegl,,350.000,14
2016-05-19,Landbrød,,160.000,4
2016-05-19,Hindærsnitte,,250.000,10
2016-05-19,Karamel Croissant,,120.000,4
2016-05-20,Other brød,,45.000,1
2016-05-20,Hindærsnitte,,125.000,5
2016-05-20,Landbrød,,320.000,8
2016-05-20,Brownie,,210.000,7
2016-05-20,Kanelsnegl,,465.000,21
2016-05-20,Karamel Croissant,,180.000,6
2016-05-21,Brownie,,330.000,11
2016-05-21,Hindærsnitte,,300.000,12
2016-05-21,Landbrød,,200.000,5
2016-05-21,Kanelsnegl,,620.000,25
2016-05-21,Other brød,,90.000,2
2016-05-22,Karamel Croissant,,30.000,1
2016-05-22,Hindærsnitte,,175.000,7
2016-05-22,Landbrød,,320.000,8
2016-05-22,Brownie,,90.000,3
2016-05-22,Kanelsnegl,,220.000,9
2016-05-23,Hindærsnitte,,225.000,9
2016-05-23,Other brød,,45.000,1
2016-05-23,Landbrød,,310.000,9
2016-05-23,Karamel Croissant,,120.000,4
2016-05-23,Brownie,,120.000,4
2016-05-23,Kanelsnegl,,250.000,10
2016-05-24,Hindærsnitte,,200.000,8
2016-05-24,Kanelsnegl,,525.000,21
2016-05-24,Brownie,,180.000,6
2016-05-24,Landbrød,,80.000,2
2016-05-24,Karamel Croissant,,90.000,3
2016-05-25,Other brød,,90.000,2
2016-05-25,Brownie,,120.000,4
2016-05-25,Karamel Croissant,,120.000,4
2016-05-25,Hindærsnitte,,175.000,7
2016-05-25,Landbrød,,40.000,1
2016-05-25,Kanelsnegl,,325.000,13
2016-05-26,Landbrød,,160.000,4
2016-05-26,Kanelsnegl,,325.000,13
2016-05-26,Brownie,,90.000,3
2016-05-26,Hindærsnitte,,250.000,10
2016-05-27,Other brød,,45.000,1
2016-05-27,Kanelsnegl,,450.000,18
2016-05-27,Landbrød,,500.000,13
2016-05-27,Brownie,,270.000,9
2016-05-27,Karamel Croissant,,120.000,4
2016-05-27,Hindærsnitte,,325.000,13
2016-05-27,Scone,,75.000,3
2016-05-28,Kanelsnegl,,450.000,18
2016-05-28,Hindærsnitte,,225.000,9
2016-05-28,Karamel Croissant,,360.000,12
2016-05-28,Scone,,125.000,5
2016-05-28,Landbrød,,440.000,11
2016-05-28,Other brød,,45.000,1
2016-05-28,Brownie,,600.000,20
2016-05-29,Kanelsnegl,,465.000,19
2016-05-29,Hindærsnitte,,100.000,4
2016-05-29,Landbrød,,80.000,2
2016-05-29,Brownie,,60.000,2
2016-05-30,Brownie,,60.000,2
2016-05-30,Kanelsnegl,,175.000,7
2016-05-30,Other brød,,45.000,1
2016-05-30,Landbrød,,240.000,6
2016-05-30,Hindærsnitte,,100.000,4
2016-05-31,Hindærsnitte,,100.000,4
2016-05-31,Brownie,,120.000,4
2016-05-31,Landbrød,,280.000,7
2016-05-31,Karamel Croissant,,60.000,2
2016-05-31,Kanelsnegl,,200.000,8
2016-06-01,Landbrød,,80.000,2
2016-06-01,Karamel Croissant,,150.000,5
2016-06-01,Hindærsnitte,,100.000,4
2016-06-01,Kanelsnegl,,100.000,4
2016-06-02,Landbrød,,200.000,5
2016-06-02,French Toast,,90.000,2
2016-06-02,Kanelsnegl,,200.000,8
2016-06-02,Other brød,,180.000,4
2016-06-02,Hindærsnitte,,125.000,5
2016-06-03,Hindærsnitte,,224.390,9
2016-06-03,Kanelsnegl,,224.390,9
2016-06-03,French Toast,,90.000,2
2016-06-03,Karamel Croissant,,90.000,3
2016-06-03,Other brød,,135.000,3
2016-06-03,Landbrød,,320.000,8
2016-06-04,Rugbrød,,50.000,1
2016-06-04,Hindærsnitte,,150.000,6
2016-06-04,Kanelsnegl,,175.000,7
2016-06-04,Scone,,100.000,4
2016-06-04,Landbrød,,600.000,15
2016-06-04,Other brød,,90.000,2
2016-06-04,French Toast,,225.000,5
2016-06-04,Brownie,,90.000,3
2016-06-05,Landbrød,,120.000,3
2016-06-05,Other brød,,45.000,1
2016-06-05,Kanelsnegl,,225.000,9
2016-06-06,Hindærsnitte,,225.000,9
2016-06-06,Other brød,,45.000,1
2016-06-06,Landbrød,,160.000,4
2016-06-06,Kanelsnegl,,325.000,13
2016-06-06,French Toast,,45.000,1
2016-06-07,Hindærsnitte,,50.000,2
2016-06-07,Landbrød,,240.000,6
2016-06-07,Kanelsnegl,,300.000,12
2016-06-07,French Toast,,90.000,2
2016-06-08,Kanelsnegl,,348.630,14
2016-06-08,French Toast,,135.000,3
2016-06-08,Scone,,175.000,7
2016-06-08,Hindærsnitte,,175.000,7
2016-06-08,Landbrød,,280.000,7
2016-06-09,Hindærsnitte,,200.000,8
2016-06-09,Landbrød,,120.000,3
2016-06-09,Kanelsnegl,,275.000,11
2016-06-09,French Toast,,45.000,1
2016-06-09,Other brød,,45.000,1
2016-06-10,Kanelsnegl,,600.000,24
2016-06-10,Other brød,,45.000,1
2016-06-10,Hindærsnitte,,325.000,13
2016-06-10,French Toast,,315.000,7
2016-06-10,Landbrød,,440.000,11
2016-06-11,Landbrød,,280.000,7
2016-06-11,Kanelsnegl,,548.110,22
2016-06-11,Scone,,273.110,11
2016-06-11,French Toast,,180.000,4
2016-06-11,Hindærsnitte,,225.000,9
2016-06-12,Kanelsnegl,,450.000,18
2016-06-12,Hindærsnitte,,175.000,7
2016-06-12,Other brød,,45.000,1
2016-06-12,French Toast,,135.000,3
2016-06-12,Landbrød,,200.000,5
2016-06-13,Landbrød,,160.000,4
2016-06-13,French Toast,,135.000,3
2016-06-13,Other brød,,0.000,0
2016-06-13,Hindærsnitte,,100.000,4
2016-06-13,Kanelsnegl,,525.000,21
2016-06-14,Other brød,,90.000,2
2016-06-14,Hindærsnitte,,200.000,8
2016-06-14,Kanelsnegl,,300.000,12
2016-06-14,Landbrød,,200.000,5
2016-06-15,Kanelsnegl,,375.000,15
2016-06-15,Hindærsnitte,,200.000,8
2016-06-15,Landbrød,,120.000,3
2016-06-15,French Toast,,90.000,2
2016-06-15,Other brød,,45.000,1
2016-06-16,Hindærsnitte,,250.000,10
2016-06-16,Landbrød,,480.000,12
2016-06-16,French Toast,,225.000,5
2016-06-16,Kanelsnegl,,625.000,25
2016-06-17,Landbrød,,280.000,7
2016-06-17,Kanelsnegl,,625.000,25
2016-06-17,French Toast,,225.000,5
2016-06-17,Hindærsnitte,,200.000,8
2016-06-17,Scone,,225.000,9
2016-06-17,Other brød,,45.000,1
2016-06-18,Scone tg,,20.000,1
2016-06-18,French Toast,,225.000,5
2016-06-18,Scone,,250.000,10
2016-06-18,Kanelsnegl,,525.000,21
2016-06-18,Hindærsnitte,,325.000,13
2016-06-18,Landbrød,,320.000,8
2016-06-19,Landbrød,,120.000,3
2016-06-19,Hindærsnitte,,225.000,9
2016-06-19,Kanelsnegl,,475.000,19
2016-06-19,Other brød,,135.000,3
2016-06-19,Scone,,145.000,6
2016-06-19,French Toast,,225.000,5
2016-06-20,Scone,,250.000,10
2016-06-20,Landbrød,,350.000,10
2016-06-20,Other brød,,45.000,1
2016-06-20,Hindærsnitte,,200.000,8
2016-06-20,Kanelsnegl,,325.000,13
2016-06-20,French Toast,,90.000,2
2016-06-21,Other brød,,45.000,1
2016-06-21,Hindærsnitte,,275.000,11
2016-06-21,Landbrød,,240.000,6
2016-06-21,Kanelsnegl,,575.000,23
2016-06-21,Scone,,25.000,1
2016-06-21,French Toast,,90.000,2
2016-06-22,Scone,,100.000,4
2016-06-22,Other brød,,45.000,1
2016-06-22,Kanelsnegl,,325.000,13
2016-06-22,Hindærsnitte,,100.000,4
2016-06-22,French Toast,,90.000,2
2016-06-22,Landbrød,,120.000,3
2016-06-23,Kanelsnegl,,650.000,26
2016-06-23,French Toast,,45.000,1
2016-06-23,Landbrød,,360.000,9
2016-06-23,Hindærsnitte,,250.000,10
2016-06-24,French Toast,,90.000,2
2016-06-24,Hindærsnitte,,175.000,7
2016-06-24,Landbrød,,280.000,7
2016-06-24,Kanelsnegl,,350.000,14
2016-06-25,Scone,,250.000,10
2016-06-25,Landbrød,,160.000,4
2016-06-25,Kanelsnegl,,672.190,27
2016-06-25,Hindærsnitte,,350.000,14
2016-06-25,French Toast,,225.000,5
2016-06-26,French Toast,,180.000,4
2016-06-26,Kanelsnegl,,424.340,17
2016-06-26,Landbrød,,80.000,2
2016-06-26,Other brød,,90.000,2
2016-06-26,Hindærsnitte,,400.000,16
2016-06-26,Scone,,174.340,7
2016-06-27,French Toast,,180.000,4
2016-06-27,Other brød,,90.000,2
2016-06-27,Landbrød,,310.000,9
2016-06-27,Hindærsnitte,,275.000,11
2016-06-27,Kanelsnegl,,700.000,28
2016-06-28,Hindærsnitte,,250.000,10
2016-06-28,French Toast,,135.000,3
2016-06-28,Other brød,,90.000,2
2016-06-28,Kanelsnegl,,475.000,19
2016-06-28,Landbrød,,120.000,3
2016-06-28,Scone,,50.000,2
2016-06-29,French Toast,,180.000,4
2016-06-29,Landbrød,,680.000,22
2016-06-29,Scone,,350.000,14
2016-06-29,Kanelsnegl,,425.000,17
2016-06-29,Hindærsnitte,,400.000,16
2016-06-30,Other brød,,45.000,1
2016-06-30,Landbrød,,360.000,9
2016-06-30,Hindærsnitte,,325.000,13
2016-06-30,Scone,,325.000,13
2016-06-30,Kanelsnegl,,623.610,25
2016-06-30,French Toast,,90.000,2
2016-07-01,Scone,,300.000,12
2016-07-01,Landbrød,,710.000,19
2016-07-01,Hindærsnitte,,400.000,16
2016-07-01,Kanelsnegl,,625.000,25
2016-07-01,French Toast,,90.000,2
2016-07-02,French Toast,,180.000,4
2016-07-02,Hindærsnitte,,425.000,17
2016-07-02,Scone,,200.000,8
2016-07-02,Brownie,,270.000,9
2016-07-02,Landbrød,,440.000,11
2016-07-02,Kanelsnegl,,475.000,19
2016-07-03,Landbrød,,160.000,4
2016-07-03,French Toast,,45.000,1
2016-07-03,Hindærsnitte,,250.000,10
2016-07-03,Kanelsnegl,,375.000,15
2016-07-03,Scone,,125.000,5
2016-07-04,Landbrød,,240.000,6
2016-07-04,Scone,,400.000,16
2016-07-04,Kanelsnegl,,525.000,21
2016-07-04,French Toast,,225.000,5
2016-07-04,Hindærsnitte,,125.000,5
2016-07-05,French Toast,,135.000,3
2016-07-05,Kanelsnegl,,474.020,19
2016-07-05,Scone,,219.340,9
2016-07-05,Landbrød,,840.000,21
2016-07-05,Hindærsnitte,,200.000,8
2016-07-06,Kanelsnegl,,450.000,18
2016-07-06,Hindærsnitte,,300.000,12
2016-07-06,Landbrød,,260.000,7
2016-07-06,Scone,,150.000,6
2016-07-07,Hindærsnitte,,375.000,15
2016-07-07,Kanelsnegl,,750.000,30
2016-07-07,Scone,,225.000,9
2016-07-07,French Toast,,45.000,1
2016-07-07,Landbrød,,800.000,20
2016-07-08,Landbrød,,960.000,24
2016-07-08,Scone,,272.950,11
2016-07-08,French Toast,,180.000,4
2016-07-08,Kanelsnegl,,644.440,26
2016-07-08,Hindærsnitte,,525.000,21
2016-07-09,Kanelsnegl,,800.000,32
2016-07-09,Karamel Croissant,,200.000,8
2016-07-09,Landbrød,,400.000,10
2016-07-09,Hindærsnitte,,250.000,10
2016-07-09,French Toast,,135.000,3
2016-07-09,Scone,,375.000,15
2016-07-10,Hindærsnitte,,325.000,13
2016-07-10,Kanelsnegl,,475.000,19
2016-07-10,Scone,,203.430,9
2016-07-10,French Toast,,45.000,1
2016-07-10,Landbrød,,520.000,13
2016-07-11,Scone,,200.000,8
2016-07-11,Hindærsnitte,,375.000,15
2016-07-11,Kanelsnegl,,625.000,25
2016-07-11,French Toast,,270.000,6
2016-07-11,Landbrød,,840.000,21
2016-07-12,Landbrød,,360.000,9
2016-07-12,Hindærsnitte,,575.000,23
2016-07-12,Kanelsnegl,,500.000,20
2016-07-12,French Toast,,90.000,2
2016-07-12,Scone,,275.000,11
2016-07-12,Other brød,,135.000,3
2016-07-13,Scone,,200.000,8
2016-07-13,French Toast,,270.000,6
2016-07-13,Landbrød,,1510.000,38
2016-07-13,Kanelsnegl,,475.000,19
2016-07-13,Hindærsnitte,,300.000,12
2016-07-14,Landbrød,,640.000,16
2016-07-14,Scone,,200.000,8
2016-07-14,French Toast,,180.000,4
2016-07-14,Kanelsnegl,,625.000,25
2016-07-14,Hindærsnitte,,450.000,18
2016-07-15,Hindærsnitte,,400.000,16
2016-07-15,French Toast,,135.000,3
2016-07-15,Landbrød,,200.000,5
2016-07-15,Scone,,174.380,7
2016-07-15,Kanelsnegl,,625.000,25
2016-07-16,Citron Tærte,,60.000,2
2016-07-16,Scone,,425.000,17
2016-07-16,Landbrød,,440.000,11
2016-07-16,Hindærsnitte,,325.000,13
2016-07-16,Kanelsnegl,,650.000,26
2016-07-16,French Toast,,135.000,3
2016-07-17,Kanelsnegl,,550.000,22
2016-07-17,Landbrød,,360.000,9
2016-07-17,French Toast,,45.000,1
2016-07-17,Hindærsnitte,,350.000,14
2016-07-17,Scone,,242.480,10
2016-07-18,Kanelsnegl,,625.000,25
2016-07-18,French Toast,,225.000,5
2016-07-18,Hindærsnitte,,375.000,15
2016-07-18,Scone,,374.020,15
2016-07-18,Landbrød,,800.000,20
2016-07-19,Hindærsnitte,,350.000,14
2016-07-19,Scone,,450.000,18
2016-07-19,Landbrød,,200.000,5
2016-07-19,French Toast,,135.000,3
2016-07-19,Kanelsnegl,,575.000,23
2016-07-20,Landbrød,,320.000,8
2016-07-20,Kanelsnegl,,375.000,15
2016-07-20,Scone,,150.000,6
2016-07-20,Hindærsnitte,,125.000,5
2016-07-20,French Toast,,180.000,4
2016-07-21,Landbrød,,240.000,6
2016-07-21,Scone,,230.000,12
2016-07-21,Hindærsnitte,,250.000,10
2016-07-21,Kanelsnegl,,550.000,22
2016-07-21,French Toast,,112.500,3
2016-07-22,Scone,,300.000,15
2016-07-22,Hindærsnitte,,225.000,9
2016-07-22,Landbrød,,280.000,7
2016-07-22,Kanelsnegl,,475.000,19
2016-07-22,Chocolate Tart,,210.000,7
2016-07-22,French Toast,,135.000,3
2016-07-23,Chocolate Tart,,240.000,8
2016-07-23,Hindærsnitte,,225.000,9
2016-07-23,Landbrød,,200.000,5
2016-07-23,French Toast,,45.000,1
2016-07-23,Kanelsnegl,,600.000,24
2016-07-23,Scone,,280.000,14
2016-07-24,Kanelsnegl,,175.000,7
2016-07-24,Chocolate Tart,,90.000,3
2016-07-24,Scone,,60.000,3
2016-07-24,Landbrød,,80.000,2
2016-07-24,French Toast,,135.000,3
2016-07-24,Hindærsnitte,,175.000,7
2016-07-24,Other brød,,45.000,1
2016-07-25,Chocolate Tart,,90.000,3
2016-07-25,Hindærsnitte,,375.000,15
2016-07-25,Kanelsnegl,,600.000,24
2016-07-25,Scone,,220.000,11
2016-07-25,French Toast,,135.000,3
2016-07-25,Other brød,,45.000,1
2016-07-25,Landbrød,,1200.000,30
2016-07-26,Hindærsnitte,,125.000,5
2016-07-26,Scone,,320.000,16
2016-07-26,Landbrød,,1080.000,27
2016-07-26,Kanelsnegl,,525.000,21
2016-07-26,French Toast,,90.000,2
2016-07-27,French Toast,,180.000,4
2016-07-27,Landbrød,,400.000,10
2016-07-27,Scone,,360.000,18
2016-07-27,Hindærsnitte,,375.000,15
2016-07-27,Kanelsnegl,,650.000,26
2016-07-28,Hindærsnitte,,325.000,13
2016-07-28,French Toast,,180.000,4
2016-07-28,Kanelsnegl,,625.000,25
2016-07-28,Landbrød,,2160.000,70
2016-07-28,Scone,,260.000,13
2016-07-29,Landbrød,,360.000,9
2016-07-29,Hindærsnitte,,275.000,11
2016-07-29,Kanelsnegl,,600.000,24
2016-07-29,French Toast,,225.000,5
2016-07-29,Other brød,,45.000,1
2016-07-29,Scone,,380.000,19
2016-07-30,Hindærsnitte,,350.000,14
2016-07-30,Kanelsnegl,,625.000,25
2016-07-30,Chocolate Tart,,210.000,7
2016-07-30,Landbrød,,1210.000,39
2016-07-30,Scone,,620.000,31
2016-07-30,Other brød,,135.000,3
2016-07-30,French Toast,,135.000,3
2016-07-31,Kanelsnegl,,600.000,24
2016-07-31,Landbrød,,120.000,3
2016-07-31,Scone,,100.000,5
2016-07-31,Hindærsnitte,,225.000,9
2016-07-31,Chocolate Tart,,30.000,1
2016-08-01,Scone,,480.000,24
2016-08-01,French Toast,,135.000,3
2016-08-01,Hindærsnitte,,375.000,15
2016-08-01,Kanelsnegl,,400.000,16
2016-08-01,Landbrød,,460.000,12
2016-08-02,Kanelsnegl,,600.000,24
2016-08-02,Scone,,340.000,17
2016-08-02,Hindærsnitte,,350.000,14
2016-08-02,Landbrød,,280.000,7
2016-08-02,French Toast,,180.000,4
2016-08-03,French Toast,,180.000,4
2016-08-03,Hindærsnitte,,425.000,17
2016-08-03,Scone,,180.000,9
2016-08-03,Landbrød,,200.000,5
2016-08-03,Kanelsnegl,,625.000,25
2016-08-04,Scone,,240.000,12
2016-08-04,Kanelsnegl,,700.000,28
2016-08-04,Landbrød,,360.000,9
2016-08-04,French Toast,,180.000,4
2016-08-04,Hindærsnitte,,400.000,16
2016-08-05,Scone,,340.000,17
2016-08-05,Hindærsnitte,,400.000,16
2016-08-05,French Toast,,225.000,5
2016-08-05,Kanelsnegl,,525.000,21
2016-08-05,Landbrød,,480.000,12
2016-08-06,French Toast,,225.000,5
2016-08-06,Hindærsnitte,,375.000,15
2016-08-06,Kanelsnegl,,675.000,27
2016-08-06,Scone,,420.000,21
2016-08-06,Landbrød,,380.000,10
2016-08-07,Kanelsnegl,,425.000,17
2016-08-07,French Toast,,180.000,4
2016-08-07,Scone,,160.000,8
2016-08-07,Landbrød,,160.000,4
2016-08-07,Hindærsnitte,,275.000,11
2016-08-08,Kanelsnegl,,550.000,22
2016-08-08,Landbrød,,600.000,15
2016-08-08,French Toast,,135.000,3
2016-08-08,Scone,,320.000,16
2016-08-08,Hindærsnitte,,275.000,11
2016-08-09,Landbrød,,280.000,7
2016-08-09,French Toast,,90.000,2
2016-08-09,Hindærsnitte,,400.000,16
2016-08-09,Scone,,300.000,15
2016-08-09,Kanelsnegl,,725.000,29
2016-08-10,French Toast,,180.000,4
2016-08-10,Scone,,300.000,15
2016-08-10,Kanelsnegl,,425.000,17
2016-08-10,Hindærsnitte,,325.000,13
2016-08-10,Landbrød,,360.000,9
2016-08-11,Hindærsnitte,,200.000,8
2016-08-11,French Toast,,135.000,3
2016-08-11,Scone,,125.000,5
2016-08-11,Kanelsnegl,,475.000,19
2016-08-11,Landbrød,,390.000,10
2016-08-12,Scone,,150.000,6
2016-08-12,Hindærsnitte,,350.000,14
2016-08-12,French Toast,,180.000,4
2016-08-12,Kanelsnegl,,400.000,16
2016-08-12,Landbrød,,40.000,1
2016-08-13,French Toast,,135.000,3
2016-08-13,Kanelsnegl,,700.000,28
2016-08-13,Scone,,375.000,15
2016-08-13,Hindærsnitte,,550.000,22
2016-08-13,Landbrød,,240.000,6
2016-08-14,Scone,,250.000,10
2016-08-14,Hindærsnitte,,250.000,10
2016-08-14,French Toast,,180.000,4
2016-08-14,Landbrød,,360.000,9
2016-08-14,Kanelsnegl,,700.000,28
2016-08-15,Landbrød,,560.000,14
2016-08-15,Hindærsnitte,,175.000,7
2016-08-15,French Toast,,135.000,3
2016-08-15,Kanelsnegl,,350.000,14
2016-08-15,Scone,,100.000,5
2016-08-16,Kanelsnegl,,361.000,15
2016-08-16,Landbrod,,20.000,1
2016-08-16,Hindærsnitte,,200.000,8
2016-08-16,Landbrød,,240.000,6
2016-08-16,Scone,,195.000,8
2016-08-17,Hindærsnitte,,200.000,8
2016-08-17,French Toast,,135.000,3
2016-08-17,Landbrød,,540.000,16
2016-08-17,Scone,,200.000,8
2016-08-17,Kanelsnegl,,400.000,16
2016-08-18,Landbrød,,400.000,10
2016-08-18,French Toast,,135.000,3
2016-08-18,Hindærsnitte,,150.000,6
2016-08-18,Kanelsnegl,,425.000,17
2016-08-18,Scone,,300.000,12
2016-08-19,Landbrød,,600.000,15
2016-08-19,Kanelsnegl,,332.700,14
2016-08-19,Hindærsnitte,,350.000,14
2016-08-19,French Toast,,45.000,1
2016-08-19,Half Landbrød,,20.000,1
2016-08-19,Scone,,225.000,9
2016-08-20,Landbrød,,440.000,11
2016-08-20,Hindærsnitte,,325.000,13
2016-08-20,Half Landbrød,,20.000,1
2016-08-20,French Toast,,135.000,3
2016-08-20,Lemon Drizzle Cake,,275.000,11
2016-08-20,Scone,,325.000,13
2016-08-20,Kanelsnegl,,925.000,37
2016-08-21,Scone,,275.000,11
2016-08-21,Kanelsnegl,,500.000,20
2016-08-21,Hindærsnitte,,250.000,10
2016-08-21,French Toast,,90.000,2
2016-08-21,Landbrød,,160.000,4
2016-08-22,Hindærsnitte,,200.000,8
2016-08-22,Landbrød,,400.000,10
2016-08-22,Scone,,375.000,15
2016-08-22,Kanelsnegl,,525.000,21
2016-08-23,Scone,,375.000,15
2016-08-23,Hindærsnitte,,200.000,8
2016-08-23,French Toast,,45.000,1
2016-08-23,Kanelsnegl,,925.000,37
2016-08-23,Landbrød,,200.000,5
2016-08-24,Hindærsnitte,,150.000,6
2016-08-24,Kanelsnegl,,550.000,22
2016-08-24,Lemon Drizzle Cake,,100.000,4
2016-08-24,Scone,,175.000,7
2016-08-24,Landbrød,,280.000,7
2016-08-25,Hindærsnitte,,225.000,9
2016-08-25,Kanelsnegl,,375.000,15
2016-08-25,Lemon Drizzle Cake,,125.000,5
2016-08-25,French Toast,,90.000,2
2016-08-25,Landbrød,,560.000,14
2016-08-25,Scone,,250.000,10
2016-08-26,French Toast,,45.000,1
2016-08-26,Scone,,75.000,3
2016-08-26,Kanelsnegl,,150.000,6
2016-08-26,Landbrød,,640.000,16
2016-08-26,Hindærsnitte,,175.000,7
2016-08-26,Lemon Drizzle Cake,,250.000,10
2016-08-27,French Toast,,90.000,2
2016-08-27,Hindærsnitte,,400.000,16
2016-08-27,Kanelsnegl,,839.170,34
2016-08-27,Lemon Drizzle Cake,,500.000,20
2016-08-27,Citron Tærte,,647.010,22
2016-08-27,Landbrød,,360.000,9
2016-08-27,Scone,,375.000,15
2016-08-27,Half Landbrød,,20.000,1
2016-08-28,Landbrød,,320.000,8
2016-08-28,Citron Tærte,,180.000,6
2016-08-28,Kanelsnegl,,775.000,31
2016-08-28,Scone,,300.000,12
2016-08-28,French Toast,,225.000,5
2016-08-28,Half Landbrød,,40.000,2
2016-08-28,Hindærsnitte,,425.000,17
2016-08-29,Landbrød,,520.000,13
2016-08-29,Lemon Drizzle Cake,,275.000,11
2016-08-29,Scone,,350.000,14
2016-08-29,Hindærsnitte,,200.000,8
2016-08-29,Kanelsnegl,,600.000,24
2016-08-29,French Toast,,90.000,2
2016-08-30,French Toast,,90.000,2
2016-08-30,Hindærsnitte,,262.500,11
2016-08-30,Landbrød,,400.000,10
2016-08-30,Scone,,175.000,7
2016-08-30,Kanelsnegl,,425.000,17
2016-08-30,Lemon Drizzle Cake,,250.000,11
2016-08-31,Hindærsnitte,,200.000,8
2016-08-31,Other brød,,45.000,1
